season,week,player_id,player_name,fantasy_points_ppr,fantasy_points,recent_team,opponent_team,passing_yards,rushing_yards,receiving_yards
2024,11,00-0033282,C.Samuel,16.8,11.8,BUF,KC,0.0,0.0,58.0
2024,12,00-0033288,G.Kittle,20.2,14.2,SF,GB,0.0,0.0,82.0
2024,12,00-0033293,A.Jones,19.9,16.9,MIN,CHI,0.0,106.0,23.0
2024,12,00-0033307,K.Bourne,6.0,3.0,NE,MIA,0.0,0.0,30.0
2024,12,00-0033319,N.Mullens,0.56,0.56,MIN,CHI,14.0,0.0,0.0
2024,11,00-0033357,T.Hill,41.52,33.52,NO,CLE,18.0,138.0,50.0
2024,13,00-0033375,T.Patrick,6.8,4.8,DET,CHI,0.0,0.0,48.0
2024,11,00-0033376,P.Ricard,1.5,0.5,BAL,PIT,0.0,0.0,5.0
2024,12,00-0033439,P.Brown,3.9,1.9,SEA,ARI,0.0,0.0,19.0
2024,4,00-0033460,J.Ross,1.6,0.6,PHI,TB,0.0,0.0,6.0
2024,13,00-0033526,S.Perine,2.5,1.5,KC,LV,0.0,0.0,15.0
2024,10,00-0033536,M.Williams,10.2,9.2,PIT,WAS,0.0,0.0,32.0
2024,7,00-0033537,D.Watson,5.12,5.12,CLE,CIN,128.0,0.0,0.0
2024,12,00-0033553,J.Conner,9.9,4.9,ARI,SEA,0.0,8.0,41.0
2024,11,00-0033555,M.Hollins,4.7,2.7,BUF,KC,0.0,0.0,27.0
2024,7,00-0033557,J.Reeves-Maybin,0.1,0.1,DET,MIN,0.0,1.0,0.0
2024,12,00-0033576,E.Saubert,0.0,0.0,SF,GB,0.0,0.0,0.0
2024,12,00-0033589,D.Moore,20.1,14.1,CAR,KC,0.0,0.0,81.0
2024,12,00-0033591,N.Brown,13.1,7.1,WAS,DAL,0.0,0.0,71.0
2024,13,00-0033662,C.Rush,11.8,11.8,DAL,NYG,195.0,0.0,0.0
2024,12,00-0033699,A.Ekeler,4.4,2.4,WAS,DAL,0.0,22.0,2.0
2024,11,00-0033854,D.Ogunbowale,2.1,1.1,HOU,DAL,0.0,0.0,11.0
2024,13,00-0033857,J.Smith-Schuster,2.0,1.0,KC,LV,0.0,0.0,10.0
2024,13,00-0033858,J.Smith,21.3,11.3,MIA,GB,0.0,0.0,113.0
2024,10,00-0033869,M.Trubisky,-0.1,-0.1,BUF,IND,0.0,-1.0,0.0
2024,13,00-0033873,P.Mahomes,16.64,16.64,KC,LV,306.0,4.0,0.0
2024,11,00-0033881,E.Engram,7.8,2.8,JAX,DET,0.0,0.0,28.0
2024,12,00-0033885,D.Njoku,3.9,2.9,CLE,PIT,0.0,0.0,9.0
2024,8,00-0033891,Z.Jones,1.3,0.3,ARI,MIA,0.0,0.0,3.0
2024,9,00-0033893,D.Cook,0.8,0.8,DAL,ATL,0.0,8.0,0.0
2024,9,00-0033895,G.Everett,1.5,0.5,CHI,ARI,0.0,0.0,5.0
2024,12,00-0033897,J.Mixon,9.5,4.5,HOU,TEN,0.0,22.0,23.0
2024,11,00-0033906,A.Kamara,12.9,8.9,NO,CLE,0.0,67.0,22.0
2024,12,00-0033908,C.Kupp,20.0,12.0,LA,PHI,0.0,0.0,60.0
2024,7,00-0033921,C.Godwin,13.5,6.5,TB,BAL,0.0,0.0,65.0
2024,13,00-0033923,K.Hunt,3.5,1.5,KC,LV,0.0,15.0,0.0
2024,8,00-0033925,D.Foreman,2.6,2.6,CLE,BAL,0.0,26.0,0.0
2024,5,00-0033943,J.Reynolds,7.9,6.9,DEN,LV,0.0,0.0,9.0
2024,8,00-0033948,J.Williams,0.4,0.4,NO,LAC,0.0,4.0,0.0
2024,12,00-0033955,J.McNichols,2.2,2.2,WAS,DAL,0.0,22.0,0.0
2024,11,00-0034073,R.Dwelley,1.5,0.5,ATL,DEN,0.0,0.0,5.0
2024,3,00-0034115,J.Wilson,1.4,1.4,MIA,SEA,0.0,14.0,0.0
2024,12,00-0034159,W.Dissly,8.7,4.7,LAC,BAL,0.0,0.0,47.0
2024,8,00-0034162,J.Scott,0.0,0.0,LAC,NO,0.0,0.0,0.0
2024,7,00-0034177,T.Boyle,3.36,3.36,MIA,IND,74.0,4.0,0.0
2024,12,00-0034184,G.Edwards,7.1,7.1,LAC,BAL,0.0,11.0,0.0
2024,1,00-0034208,M.Boone,0.7,0.7,CAR,NO,0.0,7.0,0.0
2024,11,00-0034270,T.Conklin,1.7,0.7,NYJ,IND,0.0,0.0,7.0
2024,11,00-0034272,M.Valdes-Scantling,16.7,14.7,NO,CLE,0.0,0.0,87.0
2024,12,00-0034348,C.Sutton,29.7,21.7,DEN,LV,0.0,0.0,97.0
2024,12,00-0034351,D.Goedert,5.9,1.9,PHI,LA,0.0,0.0,19.0
2024,12,00-0034364,J.Akins,6.8,3.8,CLE,PIT,0.0,0.0,38.0
2024,10,00-0034365,I.Thomas,1.3,0.3,CAR,NYG,0.0,0.0,3.0
2024,12,00-0034383,D.Schultz,4.0,2.0,HOU,TEN,0.0,0.0,20.0
2024,13,00-0034386,J.Watson,7.6,6.6,KC,LV,0.0,0.0,6.0
2024,11,00-0034407,R.McCloud,10.6,4.6,ATL,DEN,0.0,0.0,46.0
2024,9,00-0034418,C.Wilson,5.4,3.4,NO,CAR,0.0,0.0,34.0
2024,3,00-0034419,B.Berrios,0.0,0.0,MIA,SEA,0.0,0.0,0.0
2024,1,00-0034485,J.Owens,6.0,6.0,CHI,CHI,0.0,0.0,0.0
2024,11,00-0034487,T.Sherfield,2.6,1.6,MIN,TEN,0.0,0.0,16.0
2024,8,00-0034488,T.Thomas,-0.2,-0.2,TB,ATL,0.0,-2.0,0.0
2024,7,00-0034521,A.Lazard,9.8,5.8,NYJ,PIT,0.0,0.0,58.0
2024,3,00-0034571,T.Scott,7.1,6.1,WAS,CIN,0.0,0.0,1.0
2024,5,00-0034577,K.Allen,0.76,0.76,PIT,DAL,19.0,0.0,0.0
2024,11,00-0034613,T.Hudson,3.3,1.3,CIN,LAC,0.0,0.0,13.0
2024,11,00-0034646,B.Powell,2.3,1.3,MIN,TEN,0.0,0.0,13.0
2024,12,00-0034753,M.Andrews,15.6,10.6,BAL,LAC,0.0,2.0,44.0
2024,9,00-0034771,M.Rudolph,17.5,17.5,TEN,NE,240.0,19.0,0.0
2024,8,00-0034775,C.Kirk,7.9,5.9,JAX,GB,0.0,0.0,59.0
2024,12,00-0034791,N.Chubb,19.0,18.0,CLE,PIT,0.0,59.0,1.0
2024,12,00-0034796,L.Jackson,22.58,22.58,BAL,LAC,177.0,15.0,0.0
2024,13,00-0034798,D.Smythe,1.8,0.8,MIA,GB,0.0,0.0,8.0
2024,13,00-0034827,D.Moore,23.7,15.7,CHI,DET,0.0,0.0,97.0
2024,11,00-0034829,M.Gesicki,0.0,0.0,CIN,LAC,0.0,0.0,0.0
2024,10,00-0034830,H.Hurst,0.0,0.0,LAC,TEN,0.0,0.0,0.0
2024,12,00-0034837,C.Ridley,14.3,9.3,TEN,HOU,0.0,0.0,93.0
2024,12,00-0034844,S.Barkley,46.2,42.2,PHI,LA,0.0,255.0,47.0
2024,11,00-0034854,K.Hodge,4.2,2.2,ATL,DEN,0.0,0.0,22.0
2024,12,00-0034855,B.Mayfield,18.66,18.66,TB,NYG,294.0,29.0,0.0
2024,11,00-0034857,J.Allen,23.98,23.98,BUF,KC,262.0,55.0,0.0
2024,11,00-0034860,D.Pettis,1.9,0.9,NO,CLE,0.0,0.0,9.0
2024,12,00-0034869,S.Darnold,21.1,21.1,MIN,CHI,330.0,-1.0,0.0
2024,4,00-0034928,S.Sims,0.0,0.0,HOU,JAX,0.0,0.0,0.0
2024,6,00-0034959,A.Beck,0.0,0.0,GB,ARI,0.0,0.0,0.0
2024,13,00-0034960,J.Meyers,15.7,9.7,LV,KC,0.0,0.0,97.0
2024,11,00-0034972,A.Mattison,9.9,6.9,LV,MIA,0.0,19.0,50.0
2024,12,00-0034975,J.Hill,14.2,12.2,BAL,LAC,0.0,55.0,7.0
2024,11,00-0034981,F.Moreau,8.0,5.0,NO,CLE,0.0,0.0,50.0
2024,12,00-0035021,A.Dulin,0.0,0.0,IND,DET,0.0,0.0,0.0
2024,9,00-0035100,J.Browning,-0.1,-0.1,CIN,LV,0.0,-1.0,0.0
2024,13,00-0035125,A.Ingold,3.5,1.5,MIA,GB,0.0,0.0,15.0
2024,12,00-0035140,M.Hardman,1.5,1.5,KC,CAR,0.0,15.0,0.0
2024,2,00-0035156,J.Fox,0.68,0.68,DET,TB,17.0,0.0,0.0
2024,12,00-0035190,A.Cole,1.36,1.36,LV,DEN,34.0,0.0,0.0
2024,12,00-0035208,O.Zaccheaus,1.8,0.8,WAS,DAL,0.0,0.0,8.0
2024,12,00-0035216,D.Johnson,0.0,0.0,BAL,LAC,0.0,0.0,0.0
2024,12,00-0035228,K.Murray,10.3,10.3,ARI,SEA,285.0,9.0,0.0
2024,12,00-0035229,T.Hockenson,18.4,11.4,MIN,CHI,0.0,0.0,114.0
2024,10,00-0035243,M.Sanders,0.5,0.5,CAR,NYG,0.0,5.0,0.0
2024,11,00-0035249,J.Oliver,6.4,3.4,MIN,TEN,0.0,0.0,34.0
2024,13,00-0035250,D.Singletary,2.3,2.3,NYG,DAL,0.0,23.0,0.0
2024,12,00-0035261,T.Pollard,21.9,18.9,TEN,HOU,0.0,119.0,10.0
2024,7,00-0035264,J.Stidham,-0.2,-0.2,DEN,NO,0.0,-2.0,0.0
2024,5,00-0035280,J.Bailey,0.0,0.0,MIA,NE,0.0,0.0,0.0
2024,12,00-0035289,G.Minshew,11.7,11.7,LV,DEN,230.0,5.0,0.0
2024,8,00-0035298,S.Miller,0.0,0.0,PIT,NYG,0.0,0.0,0.0
2024,5,00-0035311,M.Gaskin,2.3,1.3,MIN,NYJ,0.0,2.0,11.0
2024,9,00-0035341,T.Irwin,0.0,0.0,CIN,LV,0.0,0.0,0.0
2024,12,00-0035406,L.Humphrey,2.4,0.4,DEN,LV,0.0,0.0,4.0
2024,12,00-0035500,G.Dortch,1.5,0.5,ARI,SEA,0.0,0.0,5.0
2024,13,00-0035535,D.Slayton,2.8,0.8,NYG,DAL,0.0,0.0,8.0
2024,11,00-0035537,T.Johnson,1.8,1.8,BUF,KC,0.0,18.0,0.0
2024,2,00-0035544,T.Kennedy,0.0,0.0,DET,TB,0.0,0.0,0.0
2024,8,00-0035547,J.Fortson,0.0,0.0,KC,LV,0.0,0.0,0.0
2024,12,00-0035567,C.Reynolds,0.6,0.6,DET,IND,0.0,6.0,0.0
2024,2,00-0035594,T.Homer,0.6,0.6,CHI,HOU,0.0,6.0,0.0
2024,6,00-0035602,A.Bachman,6.1,3.1,LV,PIT,0.0,0.0,31.0
2024,11,00-0035628,D.Johnson,0.3,0.3,JAX,DET,0.0,3.0,0.0
2024,11,00-0035631,D.Sample,1.5,0.5,CIN,LAC,0.0,-4.0,9.0
2024,7,00-0035639,P.Campbell,0.0,0.0,PHI,NYG,0.0,0.0,0.0
2024,12,00-0035640,D.Metcalf,9.9,5.9,SEA,ARI,0.0,0.0,59.0
2024,8,00-0035644,N.Fant,5.2,2.2,SEA,BUF,0.0,0.0,22.0
2024,12,00-0035659,T.McLaurin,21.2,16.2,WAS,DAL,0.0,0.0,102.0
2024,12,00-0035676,A.Brown,22.9,16.9,PHI,LA,0.0,0.0,109.0
2024,13,00-0035685,D.Montgomery,15.4,12.4,DET,CHI,0.0,88.0,36.0
2024,11,00-0035689,D.Knox,8.0,4.0,BUF,KC,0.0,0.0,40.0
2024,13,00-0035700,J.Jacobs,21.7,17.7,GB,MIA,0.0,43.0,74.0
2024,13,00-0035704,D.Lock,14.82,14.82,NYG,DAL,178.0,57.0,0.0
2024,10,00-0035710,D.Jones,12.2,12.2,NYG,CAR,190.0,26.0,0.0
2024,12,00-0035719,D.Samuel,3.1,2.1,SF,GB,0.0,0.0,21.0
2024,10,00-0035795,J.Pierre,0.0,0.0,PIT,WAS,0.0,0.0,0.0
2024,12,00-0035806,J.Hasty,3.5,1.5,NE,MIA,0.0,15.0,0.0
2024,9,00-0035891,C.White,6.4,4.4,SEA,LA,0.0,0.0,44.0
2024,6,00-0035924,J.Ward,1.3,1.3,PIT,LV,0.0,13.0,0.0
2024,8,00-0035973,P.Taylor,0.9,0.9,SF,DAL,0.0,9.0,0.0
2024,7,00-0035993,T.Huntley,9.48,9.48,MIA,IND,87.0,20.0,0.0
2024,8,00-0036037,S.Franklin,0.0,0.0,CAR,DEN,0.0,0.0,0.0
2024,11,00-0036040,J.Johnson,12.0,9.0,NO,CLE,0.0,0.0,30.0
2024,9,00-0036096,J.Taylor,2.3,2.3,HOU,NYJ,0.0,23.0,0.0
2024,4,00-0036133,J.Proche,1.3,0.3,CLE,LV,0.0,0.0,3.0
2024,13,00-0036139,R.Dowdle,21.3,18.3,DAL,NYG,0.0,112.0,11.0
2024,12,00-0036158,J.Dobbins,8.9,5.9,LAC,BAL,0.0,40.0,19.0
2024,10,00-0036165,I.Hodgins,1.7,0.7,NYG,CAR,0.0,0.0,7.0
2024,12,00-0036182,N.Westbrook-Ikhine,12.8,10.8,TEN,HOU,0.0,0.0,48.0
2024,6,00-0036183,K.Wilkerson,9.8,7.8,LV,PIT,0.0,0.0,18.0
2024,11,00-0036196,G.Davis,1.3,0.3,JAX,DET,0.0,0.0,3.0
2024,13,00-0036212,T.Tagovailoa,25.2,25.2,MIA,GB,365.0,6.0,0.0
2024,12,00-0036223,J.Taylor,3.5,3.5,IND,DET,0.0,35.0,0.0
2024,9,00-0036232,H.Bryant,4.2,2.2,LV,CIN,0.0,0.0,22.0
2024,12,00-0036244,C.Parkinson,2.0,1.0,LA,PHI,0.0,0.0,10.0
2024,8,00-0036251,Z.Moss,7.9,3.9,CIN,PHI,0.0,11.0,28.0
2024,12,00-0036252,M.Pittman,15.6,9.6,IND,DET,0.0,0.0,96.0
2024,12,00-0036259,J.Jennings,9.0,4.0,SF,GB,0.0,0.0,40.0
2024,7,00-0036261,B.Aiyuk,4.3,2.3,SF,KC,0.0,0.0,23.0
2024,13,00-0036264,J.Love,18.96,18.96,GB,MIA,274.0,0.0,0.0
2024,8,00-0036268,L.Shenault,2.0,1.0,SEA,BUF,0.0,0.0,10.0
2024,13,00-0036275,D.Swift,9.4,7.4,CHI,DET,0.0,39.0,35.0
2024,13,00-0036290,C.Kmet,5.6,2.6,CHI,DET,0.0,0.0,26.0
2024,11,00-0036309,D.Mooney,4.7,2.7,ATL,DEN,0.0,0.0,27.0
2024,12,00-0036322,J.Jefferson,4.7,2.7,MIN,CHI,0.0,0.0,27.0
2024,12,00-0036328,A.Gibson,5.5,4.5,NE,MIA,0.0,31.0,14.0
2024,11,00-0036331,D.Duvernay,0.0,0.0,JAX,DET,0.0,0.0,0.0
2024,5,00-0036332,J.Deguara,1.2,0.2,JAX,IND,0.0,0.0,2.0
2024,10,00-0036345,K.Osborn,0.0,0.0,NE,CHI,0.0,0.0,0.0
2024,12,00-0036355,J.Herbert,17.62,17.62,LAC,BAL,218.0,29.0,0.0
2024,13,00-0036358,C.Lamb,5.9,3.9,DAL,NYG,0.0,0.0,39.0
2024,12,00-0036387,J.Reagor,4.0,2.0,LAC,BAL,0.0,0.0,20.0
2024,12,00-0036389,J.Hurts,15.06,15.06,PHI,LA,179.0,39.0,0.0
2024,12,00-0036407,J.Jeudy,14.5,8.5,CLE,PIT,0.0,0.0,85.0
2024,11,00-0036410,T.Higgins,29.8,20.8,CIN,LAC,0.0,0.0,148.0
2024,12,00-0036414,C.Akers,3.5,2.5,MIN,CHI,0.0,19.0,6.0
2024,12,00-0036415,V.Jefferson,5.9,3.9,PIT,CLE,0.0,0.0,39.0
2024,12,00-0036422,A.Trautman,1.3,0.3,DEN,LV,0.0,0.0,3.0
2024,10,00-0036425,D.Dallas,1.0,1.0,ARI,NYJ,0.0,10.0,0.0
2024,12,00-0036427,T.Johnson,2.1,1.1,LA,PHI,0.0,0.0,11.0
2024,10,00-0036429,C.Woerner,0.0,0.0,ATL,NO,0.0,0.0,0.0
2024,11,00-0036442,J.Burrow,29.04,29.04,CIN,LAC,356.0,28.0,0.0
2024,9,00-0036497,T.Jones,2.0,1.0,JAX,PHI,0.0,0.0,10.0
2024,11,00-0036510,K.Yeboah,8.1,7.1,NYJ,IND,0.0,0.0,11.0
2024,13,00-0036527,D.Turner,3.5,2.5,LV,KC,0.0,0.0,25.0
2024,11,00-0036534,S.Zylstra,3.2,2.2,DET,JAX,0.0,0.0,22.0
2024,12,00-0036550,R.Bateman,12.3,10.3,BAL,LAC,0.0,0.0,43.0
2024,12,00-0036554,N.Collins,20.2,15.2,HOU,TEN,0.0,0.0,92.0
2024,12,00-0036555,C.Hubbard,15.0,14.0,CAR,KC,0.0,58.0,2.0
2024,2,00-0036556,B.Jordan,1.4,0.4,HOU,CHI,0.0,0.0,4.0
2024,5,00-0036563,D.Lenoir,6.0,6.0,SF,SF,0.0,0.0,0.0
2024,11,00-0036590,Q.Morris,0.0,0.0,BUF,KC,0.0,0.0,0.0
2024,13,00-0036613,J.Waddle,11.3,7.3,MIA,GB,0.0,0.0,53.0
2024,8,00-0036620,D.Eskridge,1.6,0.6,MIA,ARI,0.0,0.0,6.0
2024,12,00-0036626,D.Brown,5.6,3.6,WAS,DAL,0.0,14.0,22.0
2024,12,00-0036628,J.Bates,0.3,-0.7,WAS,DAL,0.0,0.0,13.0
2024,12,00-0036630,T.Wallace,2.5,1.5,BAL,LAC,0.0,0.0,15.0
2024,13,00-0036637,N.Gray,9.8,5.8,KC,LV,0.0,0.0,58.0
2024,11,00-0036640,Z.Davidson,1.5,0.5,BUF,KC,0.0,0.0,5.0
2024,9,00-0036646,S.Fehoko,0.0,0.0,LAC,CLE,0.0,0.0,0.0
2024,9,00-0036727,A.Prentice,0.0,0.0,NO,CAR,0.0,0.0,0.0
2024,8,00-0036741,J.Stoll,1.6,0.6,PHI,CIN,0.0,0.0,6.0
2024,13,00-0036754,B.Wright,2.3,1.3,DET,CHI,0.0,0.0,13.0
2024,4,00-0036825,F.Franks,0.0,0.0,CAR,CIN,0.0,0.0,0.0
2024,9,00-0036841,A.Trammell,6.0,4.0,JAX,PHI,0.0,0.0,40.0
2024,12,00-0036849,T.Atwell,6.0,3.0,LA,PHI,0.0,0.0,30.0
2024,11,00-0036862,B.Skowronek,1.4,0.4,PIT,BAL,0.0,0.0,4.0
2024,12,00-0036875,R.Stevenson,3.3,3.3,NE,MIA,0.0,13.0,0.0
2024,12,00-0036876,K.Granson,0.0,0.0,IND,DET,0.0,0.0,0.0
2024,6,00-0036877,J.Darden,1.6,0.6,CLE,PHI,0.0,0.0,6.0
2024,13,00-0036880,P.Sewell,0.0,0.0,DET,CHI,0.0,0.0,0.0
2024,11,00-0036887,L.Farrell,1.3,0.3,JAX,DET,0.0,0.0,3.0
2024,12,00-0036893,N.Harris,7.4,5.4,PIT,CLE,0.0,41.0,13.0
2024,12,00-0036894,P.Freiermuth,9.9,5.9,PIT,CLE,0.0,0.0,59.0
2024,6,00-0036898,D.Mills,0.0,0.0,HOU,NE,0.0,0.0,0.0
2024,11,00-0036900,J.Chase,26.5,19.5,CIN,LAC,0.0,0.0,75.0
2024,3,00-0036906,K.Herbert,0.9,0.9,CHI,IND,0.0,9.0,0.0
2024,11,00-0036912,D.Smith,6.9,2.9,PHI,WAS,0.0,0.0,29.0
2024,11,00-0036913,K.Toney,-0.7,-0.7,CLE,NO,0.0,-7.0,0.0
2024,12,00-0036919,K.Gainwell,8.2,8.2,PHI,LA,0.0,22.0,0.0
2024,1,00-0036928,K.Trask,-0.2,-0.2,TB,WAS,0.0,-2.0,0.0
2024,12,00-0036945,J.Fields,2.6,2.6,PIT,CLE,0.0,26.0,0.0
2024,13,00-0036955,T.Marshall,0.0,0.0,LV,KC,0.0,0.0,0.0
2024,13,00-0036963,A.St. Brown,12.3,7.3,DET,CHI,0.0,0.0,73.0
2024,11,00-0036970,K.Pitts,1.9,0.9,ATL,DEN,0.0,0.0,9.0
2024,9,00-0036971,T.Lawrence,19.56,19.56,JAX,PHI,169.0,8.0,0.0
2024,11,00-0036972,M.Jones,4.22,4.22,JAX,DET,138.0,7.0,0.0
2024,11,00-0036973,T.Etienne,6.3,3.3,JAX,DET,0.0,27.0,6.0
2024,12,00-0036980,E.Moore,5.1,2.1,CLE,PIT,0.0,0.0,21.0
2024,11,00-0036984,T.Sermon,1.3,0.3,IND,NYJ,0.0,0.0,3.0
2024,12,00-0036988,J.Palmer,6.8,3.8,LAC,BAL,0.0,0.0,38.0
2024,12,00-0036990,D.Deablo,4.4,3.4,LV,DEN,0.0,0.0,34.0
2024,12,00-0036997,J.Williams,2.4,0.4,DEN,LV,0.0,-2.0,6.0
2024,9,00-0037004,H.Long,1.4,0.4,LA,SEA,0.0,0.0,4.0
2024,12,00-0037005,T.Tremble,1.5,0.5,CAR,KC,0.0,0.0,5.0
2024,12,00-0037012,T.Lance,-0.3,-0.3,DAL,WAS,0.0,-3.0,0.0
2024,4,00-0037085,T.Badie,-0.4,-2.4,DEN,NYJ,0.0,0.0,-4.0
2024,12,00-0037086,G.Calcaterra,0.0,0.0,PHI,LA,0.0,0.0,0.0
2024,12,00-0037091,B.Melton,0.5,0.5,GB,SF,0.0,5.0,0.0
2024,1,00-0037093,D.Young,0.0,0.0,SEA,DEN,0.0,0.0,0.0
2024,10,00-0037120,T.Goodson,8.9,6.9,IND,BUF,0.0,0.0,9.0
2024,3,00-0037132,B.Covey,2.1,1.1,PHI,NO,0.0,0.0,11.0
2024,7,00-0037156,I.Charles,0.0,0.0,NYJ,PIT,0.0,0.0,0.0
2024,13,00-0037197,I.Pacheco,5.9,4.9,KC,LV,0.0,44.0,5.0
2024,11,00-0037207,M.Caliendo,1.5,0.5,KC,BUF,0.0,0.0,5.0
2024,10,00-0037216,J.Ross,0.0,0.0,KC,DEN,0.0,0.0,0.0
2024,12,00-0037228,J.Warren,15.4,12.4,PIT,CLE,0.0,45.0,19.0
2024,11,00-0037231,K.Austin,2.8,1.8,NO,CLE,0.0,0.0,18.0
2024,11,00-0037238,D.London,9.1,6.1,ATL,DEN,0.0,0.0,61.0
2024,9,00-0037239,C.Olave,2.3,1.3,NO,CAR,0.0,0.0,13.0
2024,13,00-0037240,J.Williams,9.6,4.6,DET,CHI,0.0,18.0,28.0
2024,3,00-0037243,T.Smith,1.0,0.0,DAL,BAL,0.0,0.0,0.0
2024,12,00-0037247,G.Pickens,8.8,4.8,PIT,CLE,0.0,0.0,48.0
2024,11,00-0037248,J.Cook,19.7,14.7,BUF,KC,0.0,20.0,7.0
2024,4,00-0037252,G.Dulcich,0.0,0.0,DEN,NYJ,0.0,0.0,0.0
2024,11,00-0037253,M.Jones,0.5,0.5,NE,LA,0.0,5.0,0.0
2024,12,00-0037256,R.White,11.7,10.7,TB,NYG,0.0,37.0,10.0
2024,2,00-0037257,D.Bell,5.7,2.7,CLE,JAX,0.0,0.0,27.0
2024,11,00-0037258,D.Pierce,0.2,0.2,HOU,DAL,0.0,2.0,0.0
2024,11,00-0037261,K.Shakir,15.0,7.0,BUF,KC,0.0,0.0,70.0
